================ Training Loss (Sat Nov 28 21:18:26 2020) ================
(epoch: 2, iters: 6700, time: 0.089, data: 0.155) D_A: 0.180 G_A: 0.357 cycle_A: 0.316 idt_A: 0.175 D_B: 0.208 G_B: 0.181 cycle_B: 0.383 idt_B: 0.153 
(epoch: 13, iters: 80400, time: 0.077, data: 0.001) D_A: 0.108 G_A: 0.375 cycle_A: 0.280 idt_A: 0.266 D_B: 0.197 G_B: 1.001 cycle_B: 0.572 idt_B: 0.128 
(epoch: 14, iters: 87100, time: 0.077, data: 0.001) D_A: 0.148 G_A: 0.553 cycle_A: 0.375 idt_A: 0.269 D_B: 0.082 G_B: 0.314 cycle_B: 0.384 idt_B: 0.196 
(epoch: 15, iters: 93800, time: 0.078, data: 0.001) D_A: 0.067 G_A: 0.537 cycle_A: 0.561 idt_A: 0.173 D_B: 0.251 G_B: 0.280 cycle_B: 0.399 idt_B: 0.256 
(epoch: 16, iters: 100500, time: 0.084, data: 0.001) D_A: 0.170 G_A: 0.417 cycle_A: 0.656 idt_A: 0.302 D_B: 0.061 G_B: 0.804 cycle_B: 0.551 idt_B: 0.364 
(epoch: 18, iters: 107200, time: 0.171, data: 0.001) D_A: 0.112 G_A: 0.472 cycle_A: 0.563 idt_A: 0.165 D_B: 0.169 G_B: 0.352 cycle_B: 0.434 idt_B: 0.229 
(epoch: 19, iters: 113900, time: 0.088, data: 0.001) D_A: 0.237 G_A: 0.507 cycle_A: 0.375 idt_A: 0.427 D_B: 0.194 G_B: 0.929 cycle_B: 1.125 idt_B: 0.161 
(epoch: 20, iters: 120600, time: 0.084, data: 0.002) D_A: 0.067 G_A: 0.828 cycle_A: 0.398 idt_A: 0.219 D_B: 0.195 G_B: 0.371 cycle_B: 0.482 idt_B: 0.186 
================ Training Loss (Sun Nov 29 00:17:10 2020) ================
================ Training Loss (Sun Nov 29 00:19:11 2020) ================
================ Training Loss (Sun Nov 29 00:25:54 2020) ================
(epoch: 22, iters: 6700, time: 0.081, data: 0.212) D_A: 0.101 G_A: 0.491 cycle_A: 0.423 idt_A: 0.257 D_B: 0.050 G_B: 0.857 cycle_B: 0.679 idt_B: 0.211 
(epoch: 23, iters: 13400, time: 0.089, data: 0.001) D_A: 0.080 G_A: 0.184 cycle_A: 0.581 idt_A: 0.407 D_B: 0.125 G_B: 0.819 cycle_B: 1.004 idt_B: 0.244 
(epoch: 24, iters: 20100, time: 0.087, data: 0.001) D_A: 0.111 G_A: 0.581 cycle_A: 0.479 idt_A: 0.295 D_B: 0.110 G_B: 0.717 cycle_B: 0.520 idt_B: 0.258 
(epoch: 25, iters: 26800, time: 0.084, data: 0.001) D_A: 0.102 G_A: 0.563 cycle_A: 0.441 idt_A: 0.278 D_B: 0.052 G_B: 0.993 cycle_B: 0.425 idt_B: 0.183 
(epoch: 26, iters: 33500, time: 0.088, data: 0.001) D_A: 0.353 G_A: 0.120 cycle_A: 0.948 idt_A: 0.433 D_B: 0.026 G_B: 0.940 cycle_B: 0.634 idt_B: 0.547 
(epoch: 27, iters: 40200, time: 0.093, data: 0.001) D_A: 0.184 G_A: 0.502 cycle_A: 0.516 idt_A: 0.301 D_B: 0.065 G_B: 0.564 cycle_B: 0.512 idt_B: 0.264 
(epoch: 28, iters: 46900, time: 0.088, data: 0.001) D_A: 0.244 G_A: 0.653 cycle_A: 0.595 idt_A: 0.487 D_B: 0.196 G_B: 0.483 cycle_B: 1.103 idt_B: 0.398 
(epoch: 29, iters: 53600, time: 0.087, data: 0.001) D_A: 0.075 G_A: 0.514 cycle_A: 0.692 idt_A: 0.244 D_B: 0.163 G_B: 0.674 cycle_B: 0.610 idt_B: 0.234 
(epoch: 30, iters: 60300, time: 0.082, data: 0.001) D_A: 0.155 G_A: 0.373 cycle_A: 0.608 idt_A: 0.481 D_B: 0.056 G_B: 0.430 cycle_B: 0.834 idt_B: 0.319 
(epoch: 31, iters: 67000, time: 0.079, data: 0.001) D_A: 0.179 G_A: 0.085 cycle_A: 0.499 idt_A: 0.309 D_B: 0.120 G_B: 0.594 cycle_B: 0.526 idt_B: 0.264 
(epoch: 32, iters: 73700, time: 0.078, data: 0.001) D_A: 0.289 G_A: 0.491 cycle_A: 0.556 idt_A: 0.714 D_B: 0.084 G_B: 0.732 cycle_B: 0.914 idt_B: 0.248 
(epoch: 33, iters: 80400, time: 0.079, data: 0.001) D_A: 0.068 G_A: 0.451 cycle_A: 0.515 idt_A: 0.378 D_B: 0.101 G_B: 0.450 cycle_B: 0.785 idt_B: 0.273 
(epoch: 34, iters: 87100, time: 0.077, data: 0.001) D_A: 0.176 G_A: 0.266 cycle_A: 0.542 idt_A: 0.276 D_B: 0.075 G_B: 0.645 cycle_B: 0.476 idt_B: 0.340 
(epoch: 35, iters: 93800, time: 0.104, data: 0.001) D_A: 0.154 G_A: 0.389 cycle_A: 1.013 idt_A: 0.425 D_B: 0.079 G_B: 0.511 cycle_B: 0.813 idt_B: 0.425 
(epoch: 36, iters: 100500, time: 0.082, data: 0.002) D_A: 0.127 G_A: 0.482 cycle_A: 0.699 idt_A: 0.300 D_B: 0.095 G_B: 0.260 cycle_B: 0.645 idt_B: 0.292 
(epoch: 38, iters: 107200, time: 0.235, data: 0.002) D_A: 0.156 G_A: 0.484 cycle_A: 0.737 idt_A: 0.290 D_B: 0.182 G_B: 1.227 cycle_B: 0.689 idt_B: 0.331 
(epoch: 39, iters: 113900, time: 0.077, data: 0.001) D_A: 0.172 G_A: 0.436 cycle_A: 0.532 idt_A: 0.298 D_B: 0.049 G_B: 0.403 cycle_B: 0.688 idt_B: 0.261 
(epoch: 40, iters: 120600, time: 0.076, data: 0.001) D_A: 0.348 G_A: 0.373 cycle_A: 0.751 idt_A: 0.380 D_B: 0.113 G_B: 0.217 cycle_B: 0.812 idt_B: 0.397 
================ Training Loss (Sun Nov 29 03:48:02 2020) ================
(epoch: 41, iters: 6287, time: 0.079, data: 0.166) D_A: 0.201 G_A: 0.251 cycle_A: 0.859 idt_A: 0.267 D_B: 0.072 G_B: 0.573 cycle_B: 0.623 idt_B: 0.404 
(epoch: 42, iters: 12574, time: 0.078, data: 0.153) D_A: 0.262 G_A: 0.454 cycle_A: 0.758 idt_A: 0.869 D_B: 0.113 G_B: 0.913 cycle_B: 1.671 idt_B: 0.379 
(epoch: 43, iters: 18861, time: 0.072, data: 0.139) D_A: 0.067 G_A: 0.303 cycle_A: 0.932 idt_A: 0.297 D_B: 0.077 G_B: 0.461 cycle_B: 0.607 idt_B: 0.370 
(epoch: 44, iters: 25148, time: 0.073, data: 0.166) D_A: 0.261 G_A: 0.461 cycle_A: 0.868 idt_A: 0.267 D_B: 0.117 G_B: 0.634 cycle_B: 0.734 idt_B: 0.396 
(epoch: 45, iters: 31435, time: 0.072, data: 0.145) D_A: 0.076 G_A: 0.558 cycle_A: 0.604 idt_A: 1.251 D_B: 0.021 G_B: 0.230 cycle_B: 2.143 idt_B: 0.259 
(epoch: 46, iters: 37722, time: 0.072, data: 0.178) D_A: 0.267 G_A: 0.233 cycle_A: 1.197 idt_A: 0.165 D_B: 0.061 G_B: 0.862 cycle_B: 0.730 idt_B: 0.869 
(epoch: 47, iters: 44009, time: 0.070, data: 0.144) D_A: 0.187 G_A: 0.404 cycle_A: 0.559 idt_A: 0.237 D_B: 0.120 G_B: 0.675 cycle_B: 0.492 idt_B: 0.283 
(epoch: 48, iters: 50296, time: 0.073, data: 0.164) D_A: 0.213 G_A: 0.359 cycle_A: 0.456 idt_A: 0.538 D_B: 0.095 G_B: 0.865 cycle_B: 1.208 idt_B: 0.183 
(epoch: 49, iters: 56583, time: 0.073, data: 0.143) D_A: 0.172 G_A: 0.893 cycle_A: 0.766 idt_A: 0.454 D_B: 0.123 G_B: 0.582 cycle_B: 1.139 idt_B: 0.350 
(epoch: 50, iters: 62870, time: 0.075, data: 0.143) D_A: 0.300 G_A: 0.122 cycle_A: 0.972 idt_A: 0.213 D_B: 0.155 G_B: 0.664 cycle_B: 0.469 idt_B: 0.660 
(epoch: 51, iters: 69157, time: 0.078, data: 0.154) D_A: 0.175 G_A: 0.626 cycle_A: 0.598 idt_A: 0.144 D_B: 0.030 G_B: 1.087 cycle_B: 0.883 idt_B: 0.321 
(epoch: 52, iters: 75444, time: 0.073, data: 0.165) D_A: 0.108 G_A: 0.321 cycle_A: 0.812 idt_A: 0.374 D_B: 0.178 G_B: 0.944 cycle_B: 0.818 idt_B: 0.520 
(epoch: 53, iters: 81731, time: 0.070, data: 0.154) D_A: 0.263 G_A: 0.547 cycle_A: 0.574 idt_A: 0.270 D_B: 0.143 G_B: 0.290 cycle_B: 0.561 idt_B: 0.220 
(epoch: 54, iters: 88018, time: 0.085, data: 0.149) D_A: 0.096 G_A: 0.242 cycle_A: 0.602 idt_A: 0.284 D_B: 0.066 G_B: 0.462 cycle_B: 0.551 idt_B: 0.360 
(epoch: 55, iters: 94305, time: 0.087, data: 0.164) D_A: 0.119 G_A: 0.729 cycle_A: 0.913 idt_A: 0.152 D_B: 0.067 G_B: 0.513 cycle_B: 0.496 idt_B: 0.535 
(epoch: 56, iters: 100592, time: 0.075, data: 0.150) D_A: 0.203 G_A: 0.311 cycle_A: 0.733 idt_A: 0.309 D_B: 0.079 G_B: 0.903 cycle_B: 0.569 idt_B: 0.318 
(epoch: 57, iters: 106879, time: 0.081, data: 0.173) D_A: 0.205 G_A: 0.379 cycle_A: 0.671 idt_A: 0.473 D_B: 0.071 G_B: 0.491 cycle_B: 0.838 idt_B: 0.332 
(epoch: 58, iters: 113166, time: 0.079, data: 0.154) D_A: 0.305 G_A: 0.421 cycle_A: 0.532 idt_A: 0.336 D_B: 0.172 G_B: 0.579 cycle_B: 0.729 idt_B: 0.243 
(epoch: 59, iters: 119453, time: 0.074, data: 0.146) D_A: 0.277 G_A: 0.273 cycle_A: 0.633 idt_A: 0.262 D_B: 0.110 G_B: 0.385 cycle_B: 0.696 idt_B: 0.320 
(epoch: 60, iters: 125740, time: 0.073, data: 0.156) D_A: 0.149 G_A: 0.349 cycle_A: 0.748 idt_A: 0.495 D_B: 0.161 G_B: 0.490 cycle_B: 0.746 idt_B: 0.393 
================ Training Loss (Sun Nov 29 07:00:00 2020) ================
(epoch: 61, iters: 6287, time: 0.072, data: 0.180) D_A: 0.167 G_A: 1.001 cycle_A: 0.850 idt_A: 0.481 D_B: 0.048 G_B: 0.989 cycle_B: 0.850 idt_B: 0.410 
(epoch: 62, iters: 12574, time: 0.072, data: 0.149) D_A: 0.183 G_A: 0.196 cycle_A: 0.930 idt_A: 0.390 D_B: 0.056 G_B: 0.588 cycle_B: 1.282 idt_B: 0.380 
(epoch: 63, iters: 18861, time: 0.091, data: 0.166) D_A: 0.105 G_A: 0.486 cycle_A: 0.887 idt_A: 0.281 D_B: 0.174 G_B: 0.605 cycle_B: 1.031 idt_B: 0.420 
(epoch: 64, iters: 25148, time: 0.073, data: 0.150) D_A: 0.298 G_A: 0.542 cycle_A: 0.620 idt_A: 0.208 D_B: 0.135 G_B: 0.478 cycle_B: 0.612 idt_B: 0.367 
(epoch: 65, iters: 31435, time: 0.070, data: 0.164) D_A: 0.101 G_A: 0.543 cycle_A: 1.093 idt_A: 0.523 D_B: 0.246 G_B: 0.474 cycle_B: 0.860 idt_B: 0.470 
(epoch: 66, iters: 37722, time: 0.074, data: 0.159) D_A: 0.073 G_A: 0.535 cycle_A: 0.942 idt_A: 0.210 D_B: 0.045 G_B: 0.336 cycle_B: 0.454 idt_B: 0.613 
(epoch: 67, iters: 44009, time: 0.071, data: 0.147) D_A: 0.131 G_A: 0.426 cycle_A: 0.737 idt_A: 1.067 D_B: 0.076 G_B: 0.480 cycle_B: 1.826 idt_B: 0.378 
(epoch: 68, iters: 50296, time: 0.089, data: 0.151) D_A: 0.151 G_A: 0.419 cycle_A: 0.851 idt_A: 0.326 D_B: 0.076 G_B: 0.522 cycle_B: 1.068 idt_B: 0.294 
(epoch: 69, iters: 56583, time: 0.078, data: 0.145) D_A: 0.156 G_A: 0.276 cycle_A: 0.665 idt_A: 0.210 D_B: 0.066 G_B: 0.877 cycle_B: 0.408 idt_B: 0.287 
(epoch: 70, iters: 62870, time: 0.075, data: 0.140) D_A: 0.175 G_A: 0.328 cycle_A: 0.683 idt_A: 3.167 D_B: 0.087 G_B: 0.392 cycle_B: 7.073 idt_B: 0.256 
(epoch: 71, iters: 69157, time: 0.078, data: 0.179) D_A: 0.273 G_A: 0.695 cycle_A: 0.947 idt_A: 0.657 D_B: 0.139 G_B: 0.282 cycle_B: 0.952 idt_B: 0.358 
(epoch: 72, iters: 75444, time: 0.092, data: 0.177) D_A: 0.134 G_A: 0.824 cycle_A: 0.893 idt_A: 0.259 D_B: 0.119 G_B: 0.498 cycle_B: 0.702 idt_B: 0.544 
(epoch: 73, iters: 81731, time: 0.073, data: 0.159) D_A: 0.111 G_A: 0.788 cycle_A: 0.690 idt_A: 0.276 D_B: 0.123 G_B: 0.337 cycle_B: 0.475 idt_B: 0.319 
(epoch: 74, iters: 88018, time: 0.069, data: 0.140) D_A: 0.249 G_A: 1.015 cycle_A: 0.909 idt_A: 0.409 D_B: 0.224 G_B: 0.270 cycle_B: 1.170 idt_B: 0.428 
(epoch: 75, iters: 94305, time: 0.072, data: 0.164) D_A: 0.247 G_A: 0.159 cycle_A: 1.116 idt_A: 0.297 D_B: 0.095 G_B: 0.698 cycle_B: 0.730 idt_B: 0.621 
(epoch: 76, iters: 100592, time: 0.073, data: 0.144) D_A: 0.177 G_A: 0.283 cycle_A: 1.307 idt_A: 0.618 D_B: 0.104 G_B: 0.536 cycle_B: 0.756 idt_B: 0.594 
(epoch: 77, iters: 106879, time: 0.074, data: 0.149) D_A: 0.126 G_A: 0.387 cycle_A: 0.688 idt_A: 0.266 D_B: 0.135 G_B: 0.324 cycle_B: 0.645 idt_B: 0.303 
(epoch: 78, iters: 113166, time: 0.084, data: 0.137) D_A: 0.056 G_A: 1.074 cycle_A: 0.974 idt_A: 0.266 D_B: 0.083 G_B: 0.722 cycle_B: 0.641 idt_B: 0.453 
(epoch: 79, iters: 119453, time: 0.071, data: 0.182) D_A: 0.123 G_A: 0.611 cycle_A: 0.792 idt_A: 0.914 D_B: 0.035 G_B: 0.584 cycle_B: 2.497 idt_B: 0.324 
(epoch: 80, iters: 125740, time: 0.084, data: 0.155) D_A: 0.172 G_A: 0.297 cycle_A: 0.871 idt_A: 0.319 D_B: 0.081 G_B: 0.870 cycle_B: 1.115 idt_B: 0.383 
